Area,Village,StopId,StopName,RouteId,RouteName
"""北區""","""雙安里""",3515,"""臨安路二段53號""",27,"""北區-01"""
"""北區""","""立人里""",3516,"""公園南路353號""",27,"""北區-01"""
"""北區""","""北華里""",3517,"""裕民街33號""",27,"""北區-01"""
"""北區""","""北華里""",3518,"""長北街23號""",27,"""北區-01"""
"""北區""","""和順里""",3519,"""西門路三段159號""",27,"""北區-01"""
"""北區""","""和順里""",3520,"""公園南路340號""",27,"""北區-01"""
"""北區""","""和順里""",3521,"""臨安路二段248號""",27,"""北區-01"""
"""北區""","""和順里""",3522,"""育德路36號""",27,"""北區-01"""
"""北區""","""和順里""",3523,"""育德路47號""",27,"""北區-01"""
"""北區""","""和順里""",3524,"""育德路15號""",27,"""北區-01"""
"""北區""","""和順里""",3525,"""民德路36號""",27,"""北區-01"""
"""北區""","""和順里""",3526,"""民德路56號""",27,"""北區-01"""
"""北區""","""和順里""",3527,"""民德路58巷6弄1號""",27,"""北區-01"""
"""北區""","""和順里""",3528,"""民德路58巷24弄1號""",27,"""北區-01"""
"""北區""","""和順里""",3529,"""育德二路51巷1號""",27,"""北區-01"""
"""北區""","""和順里""",3530,"""育德二路31巷2號""",27,"""北區-01"""
"""北區""","""和順里""",3531,"""民德路92號""",27,"""北區-01"""
"""北區""","""和順里""",3532,"""臨安路二段249巷67號""",27,"""北區-01"""
"""北區""","""和順里""",3533,"""臨安路二段249巷24號""",27,"""北區-01"""
"""北區""","""和順里""",3534,"""民德路105巷30號""",27,"""北區-01"""
"""北區""","""和順里""",3535,"""民德路105巷6號""",27,"""北區-01"""
"""北區""","""和順里""",3536,"""民德路97號""",27,"""北區-01"""
"""北區""","""和順里""",3537,"""民德路85巷19號""",27,"""北區-01"""
"""北區""","""和順里""",3538,"""民德路85巷70號""",27,"""北區-01"""
"""北區""","""和順里""",3539,"""民德路95巷48號""",27,"""北區-01"""
"""北區""","""和順里""",3540,"""民德路95巷18號""",27,"""北區-01"""
"""北區""","""和順里""",3541,"""臨安路二段347號""",27,"""北區-01"""
"""北區""","""和順里""",3542,"""臨安路二段305號""",27,"""北區-01"""
"""北區""","""和順里""",3543,"""臨安路二段247號""",27,"""北區-01"""
"""北區""","""雙安里""",3544,"""臨安路二段193號""",27,"""北區-01"""
"""北區""","""雙安里""",3545,"""臨安路二段171號""",27,"""北區-01"""
"""北區""","""雙安里""",3546,"""臨安路二段135號""",27,"""北區-01"""
"""北區""","""雙安里""",3547,"""臨安路二段53號""",27,"""北區-01"""
"""北區""","""雙安里""",3548,"""臨安路二段17號""",27,"""北區-01"""
"""北區""","""雙安里""",3549,"""成功路628號""",27,"""北區-01"""
"""北區""","""雙安里""",3550,"""臨安路二段143巷116號""",27,"""北區-01"""
"""北區""","""雙安里""",3551,"""臨安路二段143巷80弄2號""",27,"""北區-01"""
"""北區""","""立人里""",3552,"""臨安路二段92號""",27,"""北區-01"""
"""北區""","""和順里""",3553,"""海安路三段134號""",27,"""北區-01"""
"""北區""","""和順里""",3554,"""海安路三段176號""",27,"""北區-01"""
"""北區""","""和順里""",3555,"""海安路三段204號""",27,"""北區-01"""
"""北區""","""雙安里""",3556,"""臨安路2段143巷90弄20號""",27,"""北區-01"""
"""北區""","""雙安里""",3557,"""臨安路二段195巷50號""",27,"""北區-01"""
"""北區""","""雙安里""",3558,"""海安路三段163號""",27,"""北區-01"""
"""北區""","""雙安里""",3559,"""臨安路二段195巷1號""",27,"""北區-01"""
"""北區""","""雙安里""",3560,"""海安路三段135巷45號""",27,"""北區-01"""
"""北區""","""雙安里""",3561,"""海安路三段135巷23號""",27,"""北區-01"""
"""北區""","""雙安里""",3562,"""海安路三段135巷5號""",27,"""北區-01"""
"""北區""","""和順里""",3563,"""臨安路二段288號""",27,"""北區-01"""
"""北區""","""成德里""",3564,"""育德路106號""",27,"""北區-01"""
"""北區""","""成德里""",3565,"""西門路四段65巷71號""",27,"""北區-01"""
"""北區""","""成德里""",3566,"""西門路四段65巷55號""",27,"""北區-01"""
"""北區""","""成德里""",3567,"""西門路四段31號""",27,"""北區-01"""
"""北區""","""成德里""",3568,"""西門路四段15號""",27,"""北區-01"""
"""北區""","""成德里""",3569,"""西門路四段7巷1號""",27,"""北區-01"""
"""北區""","""成德里""",3570,"""西門路四段7巷71號""",27,"""北區-01"""
"""北區""","""成德里""",3571,"""育德路73號""",27,"""北區-01"""
"""北區""","""成德里""",3572,"""西門路四段7巷93號""",27,"""北區-01"""
"""北區""","""成德里""",3573,"""育德二路51巷52號""",27,"""北區-01"""
"""北區""","""成德里""",3574,"""育德二路55巷17弄33號""",27,"""北區-01"""
"""北區""","""成德里""",3575,"""育德二路55巷23號""",27,"""北區-01"""
"""北區""","""和順里""",3576,"""西門路三段215號""",27,"""北區-01"""
"""北區""","""和順里""",3577,"""西門路三段175號""",27,"""北區-01"""
"""北區""","""和順里""",3578,"""西門路三段159號""",27,"""北區-01"""
"""北區""","""和順里""",3579,"""西門路三段115號""",27,"""北區-01"""
"""北區""","""立人里""",3580,"""西門路三段57號""",27,"""北區-01"""
"""北區""","""立人里""",3581,"""成功路308號""",27,"""北區-01"""
"""北區""","""立人里""",3582,"""成功路386號""",27,"""北區-01"""
"""北區""","""立人里""",3583,"""國華街四段5巷15號""",27,"""北區-01"""
"""北區""","""立人里""",3584,"""成功路414號""",27,"""北區-01"""
"""北區""","""立人里""",3585,"""海成街39號""",27,"""北區-01"""
"""北區""","""立人里""",3586,"""海成街1號""",27,"""北區-01"""
"""北區""","""立人里""",3587,"""國華街四段37號""",27,"""北區-01"""
"""北區""","""立人里""",3588,"""海安路三段74巷26號""",27,"""北區-01"""
"""北區""","""立人里""",3589,"""海安路三段51號""",27,"""北區-01"""
"""北區""","""立人里""",3590,"""海成街52號""",27,"""北區-01"""
"""北區""","""立人里""",3591,"""康樂街404號""",27,"""北區-01"""
"""北區""","""立人里""",3592,"""成功路452號""",27,"""北區-01"""
"""北區""","""立人里""",3593,"""成功路508號""",27,"""北區-01"""
"""北區""","""立人里""",3594,"""成功路560號""",27,"""北區-01"""
"""北區""","""立人里""",3595,"""臨安路二段18號""",27,"""北區-01"""
"""北區""","""立人里""",3596,"""臨安路二段68巷72號""",27,"""北區-01"""
"""北區""","""立人里""",3597,"""臨安路二段94-1號""",27,"""北區-01"""
"""北區""","""文元里""",3628,"""中華北路二段112號""",29,"""北區-02"""
"""北區""","""文元里""",3629,"""海安路三段869號""",29,"""北區-02"""
"""北區""","""文元里""",3630,"""文成三路690號""",29,"""北區-02"""
"""北區""","""文成里""",3631,"""海安路3段255號""",29,"""北區-02"""
"""北區""","""文成里""",3632,"""海安路3段219巷21-1號對面""",29,"""北區-02"""
"""北區""","""文成里""",3633,"""文賢路220號""",29,"""北區-02"""
"""北區""","""文成里""",3634,"""文賢路246號""",29,"""北區-02"""
"""北區""","""文成里""",3635,"""文賢路278號""",29,"""北區-02"""
"""北區""","""文成里""",3636,"""文賢路482號""",29,"""北區-02"""
"""北區""","""文成里""",3637,"""文賢路508號""",29,"""北區-02"""
"""北區""","""文成里""",3638,"""文賢路522號""",29,"""北區-02"""
"""北區""","""文成里""",3639,"""文賢路546巷1號""",29,"""北區-02"""
"""北區""","""文成里""",3640,"""文賢路546巷36號""",29,"""北區-02"""
"""北區""","""文成里""",3641,"""文賢路572巷50號""",29,"""北區-02"""
"""北區""","""文成里""",3642,"""文賢路596巷58號""",29,"""北區-02"""
"""北區""","""文成里""",3643,"""文賢路576號""",29,"""北區-02"""
"""北區""","""文成里""",3644,"""文賢路620號""",29,"""北區-02"""
"""北區""","""文成里""",3645,"""和緯路三段381號""",29,"""北區-02"""
"""北區""","""文成里""",3646,"""文賢一路138號對面""",29,"""北區-02"""
"""北區""","""文成里""",3647,"""文賢一路185號""",29,"""北區-02"""
"""北區""","""文成里""",3648,"""文賢路520巷70號""",29,"""北區-02"""
"""北區""","""文成里""",3649,"""文賢一路103號""",29,"""北區-02"""
"""北區""","""文成里""",3650,"""文賢路502巷62號""",29,"""北區-02"""
"""北區""","""文成里""",3651,"""文賢路292巷49號""",29,"""北區-02"""
"""北區""","""文成里""",3652,"""文賢路242巷9弄104號""",29,"""北區-02"""
"""北區""","""文成里""",3653,"""文賢路242巷9弄3號""",29,"""北區-02"""
"""北區""","""文成里""",3654,"""文賢路242巷48號""",29,"""北區-02"""
"""北區""","""文成里""",3655,"""文賢路218巷37號""",29,"""北區-02"""
"""北區""","""文成里""",3656,"""文賢路218巷28弄1-4號""",29,"""北區-02"""
"""北區""","""元美里""",3657,"""和緯路三段338號""",29,"""北區-02"""
"""北區""","""元美里""",3658,"""文賢路650號""",29,"""北區-02"""
"""北區""","""元美里""",3659,"""文賢路678號""",29,"""北區-02"""
"""北區""","""元美里""",3660,"""文賢路986號""",29,"""北區-02"""
"""北區""","""元美里""",3661,"""文賢路1002號""",29,"""北區-02"""
"""北區""","""元美里""",3662,"""文賢路1020號""",29,"""北區-02"""
"""北區""","""元美里""",3663,"""文賢路1030巷9號""",29,"""北區-02"""
"""北區""","""元美里""",3664,"""文賢路1030巷45號""",29,"""北區-02"""
"""北區""","""文元里""",3665,"""文賢路1082號""",29,"""北區-02"""
"""北區""","""文元里""",3666,"""文賢路1110號""",29,"""北區-02"""
"""北區""","""文元里""",3667,"""文賢路1186號""",29,"""北區-02"""
"""北區""","""文元里""",3668,"""中華北路二段14號""",29,"""北區-02"""
"""北區""","""文元里""",3669,"""中華北路二段25巷15號""",29,"""北區-02"""
"""北區""","""文元里""",3670,"""中華北路二段34號""",29,"""北區-02"""
"""北區""","""文元里""",3671,"""中華北路二段42號""",29,"""北區-02"""
"""北區""","""文元里""",3672,"""中華北路二段55號""",29,"""北區-02"""
"""北區""","""文元里""",3673,"""中華北路二段61號""",29,"""北區-02"""
"""北區""","""文元里""",3674,"""中華北路二段78號""",29,"""北區-02"""
"""北區""","""文元里""",3675,"""中華北路二段87號""",29,"""北區-02"""
"""北區""","""文元里""",3676,"""中華北路二段90巷35號""",29,"""北區-02"""
"""北區""","""文元里""",3677,"""海安路三段985巷25號""",29,"""北區-02"""
"""北區""","""文元里""",3678,"""北成路510號""",29,"""北區-02"""
"""北區""","""文元里""",3679,"""北成路467巷1號""",29,"""北區-02"""
"""北區""","""文元里""",3680,"""中華北路二段90巷62號""",29,"""北區-02"""
"""北區""","""文元里""",3681,"""北成路592號""",29,"""北區-02"""
"""北區""","""文元里""",3682,"""中華北路二段80巷16號""",29,"""北區-02"""
"""北區""","""文元里""",3683,"""中華北路二段53巷39弄1號""",29,"""北區-02"""
"""北區""","""文元里""",3684,"""文賢路1122巷80號""",29,"""北區-02"""
"""北區""","""文元里""",3685,"""文賢路1122巷50號""",29,"""北區-02"""
"""北區""","""文元里""",3686,"""文賢路1122巷136號""",29,"""北區-02"""
"""北區""","""文元里""",3687,"""文賢路1122巷127號""",29,"""北區-02"""
"""北區""","""文元里""",3688,"""文賢路1122巷159號""",29,"""北區-02"""
"""北區""","""文元里""",3689,"""文賢路1122巷250弄1號""",29,"""北區-02"""
"""北區""","""文元里""",3690,"""文賢路1122巷221號""",29,"""北區-02"""
"""北區""","""文元里""",3691,"""文成三路682巷41弄1號""",29,"""北區-02"""
"""北區""","""文元里""",3692,"""文成三路682巷27弄1號""",29,"""北區-02"""
"""北區""","""文元里""",3693,"""文賢三街320巷19號""",29,"""北區-02"""
"""北區""","""文元里""",3694,"""文賢三街318號""",29,"""北區-02"""
"""北區""","""文元里""",3695,"""文賢路1122巷94弄4號""",29,"""北區-02"""
"""北區""","""元美里""",3696,"""文賢二街236巷17弄1號""",29,"""北區-02"""
"""北區""","""元美里""",3697,"""文賢二街236巷7弄2號""",29,"""北區-02"""
"""北區""","""元美里""",3698,"""文賢一路300巷43號""",29,"""北區-02"""
"""北區""","""元美里""",3699,"""文賢一路300巷17弄1號""",29,"""北區-02"""
"""北區""","""元美里""",3700,"""文賢一路341巷1號""",29,"""北區-02"""
"""北區""","""元美里""",3701,"""文賢一路182巷13弄1號""",29,"""北區-02"""
"""北區""","""元美里""",3702,"""文賢一路300巷40弄36號""",29,"""北區-02"""
"""北區""","""文成里""",3703,"""和緯路三段299號""",29,"""北區-02"""
"""北區""","""文成里""",3704,"""和緯路三段259號""",29,"""北區-02"""
"""北區""","""文成里""",3705,"""文賢二街151號""",29,"""北區-02"""
"""北區""","""文成里""",3706,"""立賢路二段96號對面""",29,"""北區-02"""
"""北區""","""文成里""",3707,"""立賢路二段66巷3號""",29,"""北區-02"""
"""北區""","""文成里""",3708,"""文賢二街121巷1號""",29,"""北區-02"""
"""北區""","""文成里""",3709,"""文賢二街101巷38號""",29,"""北區-02"""
"""北區""","""文成里""",3710,"""文賢二街117巷35號""",29,"""北區-02"""
"""北區""","""文成里""",3711,"""立賢路二段166號""",29,"""北區-02"""
"""北區""","""文成里""",3712,"""海安路三段135巷123弄22號""",29,"""北區-02"""
"""北區""","""文成里""",3713,"""臨安路二段143巷27弄22號""",29,"""北區-02"""
"""北區""","""文成里""",3714,"""海安路三段219巷15號""",29,"""北區-02"""
"""北區""","""文成里""",3715,"""文賢路292巷139號""",29,"""北區-02"""
"""北區""","""華德里""",3743,"""中華北路2段139號""",31,"""北區-03"""
"""北區""","""華德里""",3744,"""中華北路2段175號""",31,"""北區-03"""
"""北區""","""華德里""",3745,"""中華北路2段202號""",31,"""北區-03"""
"""北區""","""華德里""",3746,"""中華北路2段217號""",31,"""北區-03"""
"""北區""","""成功里""",3747,"""北安路1段372巷33號""",31,"""北區-03"""
"""北區""","""成功里""",3748,"""北安路1段372巷3號""",31,"""北區-03"""
"""北區""","""成功里""",3749,"""中華北路2段244號""",31,"""北區-03"""
"""北區""","""成功里""",3750,"""中華北路2段251號""",31,"""北區-03"""
"""北區""","""成功里""",3751,"""西門路4段533巷98號""",31,"""北區-03"""
"""北區""","""成功里""",3752,"""西門路4段533巷55號""",31,"""北區-03"""
"""北區""","""成功里""",3753,"""西門路4段533巷6號""",31,"""北區-03"""
"""北區""","""成功里""",3754,"""西門路4段493號""",31,"""北區-03"""
"""北區""","""成功里""",3755,"""西門路4段469號""",31,"""北區-03"""
"""北區""","""成功里""",3756,"""北成路8號""",31,"""北區-03"""
"""北區""","""成功里""",3757,"""北成路30號""",31,"""北區-03"""
"""北區""","""成功里""",3758,"""北成路38巷4號""",31,"""北區-03"""
"""北區""","""成功里""",3759,"""北成路38巷26號""",31,"""北區-03"""
"""北區""","""成功里""",3760,"""北成路20巷19號""",31,"""北區-03"""
"""北區""","""成功里""",3761,"""西門路4段449號""",31,"""北區-03"""
"""北區""","""成功里""",3762,"""西門路4段405號""",31,"""北區-03"""
"""北區""","""成功里""",3763,"""西門路4段375號""",31,"""北區-03"""
"""北區""","""成功里""",3764,"""北安路1段102號""",31,"""北區-03"""
"""北區""","""成功里""",3765,"""北安路1段136號""",31,"""北區-03"""
"""北區""","""成功里""",3766,"""北安路1段94巷3弄32號""",31,"""北區-03"""
"""北區""","""成功里""",3767,"""北安路1段94巷7弄30號""",31,"""北區-03"""
"""北區""","""成功里""",3768,"""北安路1段94巷48號""",31,"""北區-03"""
"""北區""","""成功里""",3769,"""北安路1段94巷24號""",31,"""北區-03"""
"""北區""","""成功里""",3770,"""北成路56號""",31,"""北區-03"""
"""北區""","""成功里""",3771,"""北成路78號""",31,"""北區-03"""
"""北區""","""成功里""",3772,"""北安路1段176巷55號""",31,"""北區-03"""
"""北區""","""成功里""",3773,"""北安路1段176巷37號""",31,"""北區-03"""
"""北區""","""成功里""",3774,"""北安路1段176巷23號""",31,"""北區-03"""
"""北區""","""成功里""",3775,"""北安路1段196號""",31,"""北區-03"""
"""北區""","""成功里""",3776,"""北安路1段212巷40號""",31,"""北區-03"""
"""北區""","""成功里""",3777,"""北成路105號""",31,"""北區-03"""
"""北區""","""成功里""",3778,"""北成路80巷22弄1號""",31,"""北區-03"""
"""北區""","""成功里""",3779,"""北成路80巷41弄2號""",31,"""北區-03"""
"""北區""","""成功里""",3780,"""北成路128巷65號""",31,"""北區-03"""
"""北區""","""成功里""",3781,"""北成路128巷25號""",31,"""北區-03"""
"""北區""","""成功里""",3782,"""北成路184號""",31,"""北區-03"""
"""北區""","""成功里""",3783,"""北安路1段262巷22弄9號""",31,"""北區-03"""
"""北區""","""華德里""",3784,"""北安路1段99號""",31,"""北區-03"""
"""北區""","""華德里""",3785,"""育成路95號對面""",31,"""北區-03"""
"""北區""","""華德里""",3786,"""中華北路2段194巷43號對面""",31,"""北區-03"""
"""北區""","""華德里""",3787,"""育德1街327巷2號""",31,"""北區-03"""
"""北區""","""華德里""",3788,"""文成5街96號""",31,"""北區-03"""
"""北區""","""華德里""",3789,"""文成5街136號""",31,"""北區-03"""
"""北區""","""華德里""",3790,"""文成5街178號""",31,"""北區-03"""
"""北區""","""華德里""",3791,"""文成5街210號""",31,"""北區-03"""
"""北區""","""華德里""",3792,"""育德2路777巷5號""",31,"""北區-03"""
"""北區""","""華德里""",3793,"""育德2路777巷55號""",31,"""北區-03"""
"""北區""","""華德里""",3794,"""育德2路809巷30弄1號對面""",31,"""北區-03"""
"""北區""","""華德里""",3795,"""育德2路810巷27弄20號對面""",31,"""北區-03"""
"""北區""","""華德里""",3796,"""育成路317巷47號""",31,"""北區-03"""
"""北區""","""華德里""",3797,"""育成路317巷20號對面""",31,"""北區-03"""
"""北區""","""華德里""",3798,"""北安路1段341巷18號""",31,"""北區-03"""
"""北區""","""華德里""",3799,"""育德二路796號""",31,"""北區-03"""
"""北區""","""華德里""",3800,"""北成路352號""",31,"""北區-03"""
"""北區""","""華德里""",3801,"""育成路330號對面""",31,"""北區-03"""
"""北區""","""華德里""",3802,"""育成路269巷1號""",31,"""北區-03"""
"""北區""","""華德里""",3803,"""育成路216號對面""",31,"""北區-03"""
"""北區""","""華德里""",3804,"""育成路173號""",31,"""北區-03"""
"""北區""","""華德里""",3805,"""育成路151號""",31,"""北區-03"""
"""北區""","""華德里""",3806,"""育成路149巷2弄2號""",31,"""北區-03"""
"""北區""","""福德里""",3807,"""文成3路127號""",31,"""北區-03"""
"""北區""","""福德里""",3808,"""育德路599巷2號""",31,"""北區-03"""
"""北區""","""福德里""",3809,"""育德路599巷46號""",31,"""北區-03"""
"""北區""","""福德里""",3810,"""育德路599巷60號""",31,"""北區-03"""
"""北區""","""福德里""",3811,"""育德路1街256號""",31,"""北區-03"""
"""北區""","""華德里""",3812,"""文成5街25號""",31,"""北區-03"""
"""北區""","""華德里""",3813,"""文成5街8號對面""",31,"""北區-03"""
"""北區""","""華德里""",3814,"""北安路1段213號""",31,"""北區-03"""
"""北區""","""華德里""",3815,"""北安路1段115號""",31,"""北區-03"""
"""北區""","""華德里""",3816,"""育成路28號""",31,"""北區-03"""
"""北區""","""華德里""",3817,"""育成路62號""",31,"""北區-03"""
"""北區""","""福德里""",3818,"""育北街35號""",31,"""北區-03"""
"""北區""","""福德里""",3819,"""育北街1號""",31,"""北區-03"""
"""北區""","""福德里""",3820,"""文成2街62號""",31,"""北區-03"""
"""北區""","""福德里""",3821,"""育德路546號""",31,"""北區-03"""
"""北區""","""福德里""",3822,"""文成3路47號""",31,"""北區-03"""
"""北區""","""福德里""",3823,"""文成3路25號""",31,"""北區-03"""
"""北區""","""福德里""",3824,"""文成3路1號""",31,"""北區-03"""
"""北區""","""福德里""",3825,"""西門路4段341巷14號""",31,"""北區-03"""
"""北區""","""福德里""",3826,"""育賢街289號""",31,"""北區-03"""
"""北區""","""福德里""",3827,"""育賢街252號對面""",31,"""北區-03"""
"""北區""","""福德里""",3828,"""育賢街32號對面""",31,"""北區-03"""
"""北區""","""福德里""",3829,"""育德路460號""",31,"""北區-03"""
"""北區""","""福德里""",3830,"""文成1路87號""",31,"""北區-03"""
"""北區""","""福德里""",3831,"""文成1路31號""",31,"""北區-03"""
"""北區""","""福德里""",3832,"""文成1路1號""",31,"""北區-03"""
"""北區""","""成德里""",3833,"""西門路4段159號""",31,"""北區-03"""
"""北區""","""成德里""",3834,"""育德路159號""",31,"""北區-03"""
"""北區""","""成德里""",3835,"""立賢路1段650巷1號""",31,"""北區-03"""
"""北區""","""成德里""",3836,"""立賢路1段650巷58號對面""",31,"""北區-03"""
"""北區""","""成德里""",3837,"""育德路199巷108號""",31,"""北區-03"""
"""北區""","""成德里""",3838,"""育德二路200巷1號""",31,"""北區-03"""
"""北區""","""福德里""",3839,"""文成二路225號""",31,"""北區-03"""
"""北區""","""福德里""",3840,"""文成2路161號""",31,"""北區-03"""
"""北區""","""福德里""",3841,"""文成2路212巷20號""",31,"""北區-03"""
"""北區""","""福德里""",3842,"""育德1路210號""",31,"""北區-03"""
"""北區""","""華德里""",3843,"""育成路191巷31弄40號""",31,"""北區-03"""
"""北區""","""成功里""",3844,"""北成路130號""",31,"""北區-03"""
"""北區""","""長興里""",3869,"""公園南路92號""",33,"""北區-04"""
"""北區""","""長興里""",3870,"""公園南路132號""",33,"""北區-04"""
"""北區""","""長興里""",3871,"""公園南路156號""",33,"""北區-04"""
"""北區""","""長興里""",3872,"""公園南路172號""",33,"""北區-04"""
"""北區""","""長興里""",3873,"""公園南路216號""",33,"""北區-04"""
"""北區""","""長興里""",3874,"""公園南路260號""",33,"""北區-04"""
"""北區""","""公園里""",3875,"""公園南路39號""",33,"""北區-04"""
"""北區""","""公園里""",3876,"""公園南路1號""",33,"""北區-04"""
"""北區""","""公園里""",3877,"""北門路二段103號""",33,"""北區-04"""
"""北區""","""公園里""",3878,"""北門路二段57號""",33,"""北區-04"""
"""北區""","""公園里""",3879,"""成功路16號""",33,"""北區-04"""
"""北區""","""公園里""",3880,"""成功路30號""",33,"""北區-04"""
"""北區""","""公園里""",3881,"""公園路130號""",33,"""北區-04"""
"""北區""","""公園里""",3882,"""公園路176-1號""",33,"""北區-04"""
"""北區""","""公園里""",3883,"""成功路22巷5-1號""",33,"""北區-04"""
"""北區""","""公園里""",3884,"""成功路22巷18弄2號""",33,"""北區-04"""
"""北區""","""公園里""",3885,"""成功路22巷42弄57號""",33,"""北區-04"""
"""北區""","""公園里""",3886,"""北忠街62號""",33,"""北區-04"""
"""北區""","""公園里""",3887,"""富北街7號""",33,"""北區-04"""
"""北區""","""公園里""",3888,"""北門路二段148號""",33,"""北區-04"""
"""北區""","""東興里""",3889,"""小東路401巷5號""",33,"""北區-04"""
"""北區""","""東興里""",3890,"""小東路345號""",33,"""北區-04"""
"""北區""","""東興里""",3891,"""小東路313號""",33,"""北區-04"""
"""北區""","""東興里""",3892,"""小東路291-2號""",33,"""北區-04"""
"""北區""","""東興里""",3893,"""小東路261號""",33,"""北區-04"""
"""北區""","""東興里""",3894,"""東豐路605號""",33,"""北區-04"""
"""北區""","""東興里""",3895,"""東豐路583號""",33,"""北區-04"""
"""北區""","""東興里""",3896,"""東豐路561號""",33,"""北區-04"""
"""北區""","""東興里""",3897,"""東興路2段63號""",33,"""北區-04"""
"""北區""","""東興里""",3898,"""小東路307巷115號""",33,"""北區-04"""
"""北區""","""東興里""",3899,"""小東路307巷81號""",33,"""北區-04"""
"""北區""","""東興里""",3900,"""小東路307巷56號""",33,"""北區-04"""
"""北區""","""東興里""",3901,"""小東路307巷96弄1號""",33,"""北區-04"""
"""北區""","""東興里""",3902,"""小東路307巷22號""",33,"""北區-04"""
"""北區""","""東興里""",3903,"""小東路307巷37號""",33,"""北區-04"""
"""北區""","""東興里""",3904,"""小東路307巷25號""",33,"""北區-04"""
"""北區""","""東興里""",3905,"""小東路299巷11號""",33,"""北區-04"""
"""北區""","""東興里""",3906,"""小東路299巷34號""",33,"""北區-04"""
"""北區""","""東興里""",3907,"""小東路307巷91弄15號""",33,"""北區-04"""
"""北區""","""東興里""",3908,"""小東路299巷27弄30號""",33,"""北區-04"""
"""北區""","""東興里""",3909,"""東豐路532號""",33,"""北區-04"""
"""北區""","""東興里""",3910,"""小東路187號""",33,"""北區-04"""
"""北區""","""東興里""",3911,"""小東路147巷26號""",33,"""北區-04"""
"""北區""","""北華里""",3912,"""公園南路161號""",33,"""北區-04"""
"""北區""","""北華里""",3913,"""公園南路143號""",33,"""北區-04"""
"""北區""","""北華里""",3914,"""公園南路130號""",33,"""北區-04"""
"""北區""","""北華里""",3915,"""公園路241號""",33,"""北區-04"""
"""北區""","""北華里""",3916,"""公園路221號""",33,"""北區-04"""
"""北區""","""北華里""",3917,"""公園路169號""",33,"""北區-04"""
"""北區""","""北華里""",3918,"""成功路66號""",33,"""北區-04"""
"""北區""","""北華里""",3919,"""成功路96號""",33,"""北區-04"""
"""北區""","""北華里""",3920,"""成功路114號""",33,"""北區-04"""
"""北區""","""北華里""",3921,"""忠義路三段22號""",33,"""北區-04"""
"""北區""","""北華里""",3922,"""忠義路三段58號""",33,"""北區-04"""
"""北區""","""北華里""",3923,"""忠義路三段72號""",33,"""北區-04"""
"""北區""","""北華里""",3924,"""忠義路三段94號""",33,"""北區-04"""
"""北區""","""北華里""",3925,"""崇安街65號""",33,"""北區-04"""
"""北區""","""北華里""",3926,"""忠義路三段71號""",33,"""北區-04"""
"""北區""","""北華里""",3927,"""忠義路三段55號""",33,"""北區-04"""
"""北區""","""北華里""",3928,"""忠義路三段17號""",33,"""北區-04"""
"""北區""","""北華里""",3929,"""成功路168號""",33,"""北區-04"""
"""北區""","""公園里""",3931,"""成功路22巷5-1號""",33,"""北區-04"""
"""北區""","""公園里""",3932,"""北忠街62號""",33,"""北區-04"""
"""北區""","""大港里""",3933,"""大和路279巷96號""",34,"""北區-05"""
"""北區""","""大港里""",3934,"""中華北路一段362巷3弄1號""",34,"""北區-05"""
"""北區""","""大港里""",3935,"""中華北路一段408號""",34,"""北區-05"""
"""北區""","""大港里""",3936,"""大和路231號""",34,"""北區-05"""
"""北區""","""大港里""",3937,"""大和路141號""",34,"""北區-05"""
"""北區""","""大港里""",3938,"""大興街164巷1-2號""",34,"""北區-05"""
"""北區""","""大港里""",3939,"""大興街164巷51號""",34,"""北區-05"""
"""北區""","""大港里""",3940,"""大港街89號""",34,"""北區-05"""
"""北區""","""大港里""",3941,"""大興街174巷54號""",34,"""北區-05"""
"""北區""","""大港里""",3942,"""大興街174巷1號""",34,"""北區-05"""
"""北區""","""大港里""",3943,"""大興街192巷40號""",34,"""北區-05"""
"""北區""","""大港里""",3944,"""大興街212巷3號""",34,"""北區-05"""
"""北區""","""大港里""",3945,"""大興街228號""",34,"""北區-05"""
"""北區""","""大港里""",3946,"""大興街246巷14號對面""",34,"""北區-05"""
"""北區""","""大港里""",3947,"""大興街280巷32號""",34,"""北區-05"""
"""北區""","""大港里""",3948,"""大興街290巷25號""",34,"""北區-05"""
"""北區""","""大港里""",3949,"""大興街300巷31弄2號""",34,"""北區-05"""
"""北區""","""賢北里""",3950,"""大興街373巷40號""",34,"""北區-05"""
"""北區""","""賢北里""",3951,"""賢北街27巷22弄2號""",34,"""北區-05"""
"""北區""","""賢北里""",3952,"""賢北街27巷105號""",34,"""北區-05"""
"""北區""","""賢北里""",3953,"""和緯路五段284巷6號""",34,"""北區-05"""
"""北區""","""賢北里""",3954,"""和緯路五段234巷5弄1號""",34,"""北區-05"""
"""北區""","""賢北里""",3955,"""和緯路五段252號""",34,"""北區-05"""
"""北區""","""賢北里""",3956,"""和緯路五段234巷1弄48號""",34,"""北區-05"""
"""北區""","""賢北里""",3957,"""和緯路五段234巷4弄2號""",34,"""北區-05"""
"""北區""","""賢北里""",3958,"""賢北街19巷86號""",34,"""北區-05"""
"""北區""","""賢北里""",3959,"""賢北街23巷96號""",34,"""北區-05"""
"""北區""","""賢北里""",3960,"""大興街565巷21弄1號""",34,"""北區-05"""
"""北區""","""賢北里""",3961,"""賢北街57巷40號""",34,"""北區-05"""
"""北區""","""賢北里""",3962,"""賢北街57巷1號""",34,"""北區-05"""
